,x,y,z,label
0,-2.412159407484159,-1.28877488280864,2.4500353062710394,0
1,-2.467287783245174,-1.5341144577973076,2.4148490146857307,0
2,-2.731903986898045,-1.3207756969375968,2.7579153576424926,0
3,-2.9303661396376985,-1.0861030599919148,2.8810673781910734,0
4,-3.3162647699648025,-1.1074369360778857,2.432442160478385,0
5,-3.018571540855322,-1.032768369776987,2.318086712826131,0
6,-2.9083147893332923,-1.0647691839059437,2.4500353062710394,0
7,-2.9193404644854954,-1.2354401925937124,2.3004935670334765,0
8,-2.5444675093105946,-1.5127805817113364,2.282900421240822,0
9,-2.2026715795923026,-1.4487789534534232,2.467628452063694,0
10,-2.2026715795923026,-1.4487789534534232,2.5643907539232935,0
11,-2.2688256305055203,-1.427445077367452,2.3620695773077673,0
12,-2.2688256305055203,-1.267441006722669,2.1069689633142774,0
13,-2.3239540062665354,-1.2034393784647557,2.432442160478385,0
14,-2.390108057179753,-1.0007675556480304,2.538001035234312,0
15,-2.004209426852649,-1.032768369776987,2.4500353062710394,0
16,-1.9601067262438372,-1.1181038741208713,2.485221597856348,0
17,-1.717541872895372,-1.1714385643357992,2.3356798586187852,0
18,-1.5852337710689361,-1.2354401925937124,2.625966764197584,0
19,-1.342668917720471,-1.2781079447656545,2.555594181026966,0
20,-1.67343917228656,-1.2781079447656545,2.4500353062710394,0
21,-1.6072851213733421,-1.150104688249828,2.555594181026966,0
22,-1.5521567456123273,-1.2781079447656545,2.6435599099902385,0
23,-2.2577999553533172,-1.1181038741208713,2.0277998072473324,0
24,-1.9601067262438372,-1.2141063165077413,2.001410088558351,0
25,-1.9380553759394312,-1.0434353078199725,2.467628452063694,0
26,-1.9601067262438372,-1.150104688249828,2.66994962867922,0
27,-2.0152351020048522,-0.8194296089172761,2.476425024960021,0
28,-2.37908238202755,-1.4701128295393944,2.4588318791673665,0
29,-2.5334418341583915,-0.9474328654331027,2.4588318791673665,0
30,-2.687801286289233,-0.8514304230462327,2.4236455875820577,0
31,-2.8311350632678716,-0.9154320513041461,1.9926135156620235,0
32,-3.2942134196603963,-0.9367659273901171,1.7199197558758794,0
33,-3.7021634002919064,-1.0861030599919148,1.6143608811199528,0
34,-2.5444675093105946,-1.0434353078199725,2.7931016492278014,0
35,-3.6360093493786882,-0.5207553437136809,4.2005533126401575,0
36,-3.6470350245308913,-1.1607716262928136,3.2241337211478354,0
37,-3.338316120269208,-1.4594458914964088,2.555594181026966,0
38,-2.776006687506857,-1.5341144577973076,1.9486306511803875,0
39,-1.7947215989607928,-1.9501250414737439,1.46481914188239,0
40,-1.5742080959167333,-1.758120156700004,1.2800911110595181,0
41,-2.2688256305055203,-1.3207756969375968,1.6143608811199528,0
42,-3.1398539675295547,-0.8514304230462327,1.429632850297081,0
43,-3.6029323239220794,-0.5847569719715942,1.4208362774007537,0
44,-3.3162647699648025,-0.8087626708742905,1.3240739755411541,0
45,-2.290876980809926,-1.7047854664850763,0.9898042054807195,0
46,-2.5003648087017827,-1.8007879088719463,0.7610933101762115,0
47,-3.448572871791238,-1.3101087588946112,1.156939090510937,0
48,-4.1983187821410395,-0.8087626708742905,1.6935300371868978,0
49,-4.68344848883797,-0.7980957328313051,1.7639026203575157,0
50,-4.352678234271881,-1.5874491480122352,1.1129562260293007,0
51,-4.032933654857995,-1.4701128295393944,1.05138021575501,0
52,-3.503701247552253,-1.1287708121638569,1.8078854848391517,0
53,-3.6911377251397033,-1.3527765110665533,1.3328705484374814,0
54,-3.6139579990742825,-1.0434353078199725,0.7962796017615205,0
55,-4.121139056075619,-1.1394377502068425,0.08375719715901496,0
56,-4.959090367643045,-0.9901006176050449,-0.8486795298516713,0
57,-2.9193404644854954,-1.011434493691016,-0.5232063326875638,0
58,-3.845497177270545,-1.875456475172845,-0.18893656262712913,0
59,-3.150879642681758,-1.7261193425710475,-0.2944954373830559,0
60,-3.7352404257485152,-2.46213806753705,-0.5144097597912366,0
61,-3.426521521486832,-2.17413074037644,-0.646358353236145,0
62,-2.6657499359848273,-2.035460545817628,0.030977759781051585,0
63,-3.117802617225149,-1.8327887230009028,0.8050761746578476,0
64,-4.5401147118593315,-1.875456475172845,0.48839955039006744,0
65,-5.686784927688441,-1.7474532186570184,0.18051949901861447,0
66,-5.686784927688441,-1.4594458914964088,0.6907207270055937,0
67,-4.981141717947451,-1.0647691839059437,1.6935300371868978,0
68,-3.459598546943441,-1.4487789534534232,2.0365963801436595,0
69,-2.5444675093105946,-1.2354401925937124,2.6875427744718747,0
70,-2.5334418341583915,-1.9607919795167295,1.8254786306318063,0
71,-2.6657499359848273,-1.8434556610438884,1.4208362774007537,0
