,x,y,z,label
0,-0.027302484813286405,-2.7316444895035485,-2.397270615980383,0
1,-0.08543548494666707,-2.774926118872847,-2.3859660721934524,0
2,-0.027302484813286405,-2.70567551188197,-2.374661528406522,0
3,-0.01567588478661027,-2.783582444746706,-2.3859660721934524,0
4,0.007577315266741998,-2.7576134671251276,-2.3520524408326606,0
5,0.019203915293418132,-2.783582444746706,-2.363356984619591,0
6,-0.07380888491999094,-2.783582444746706,-2.397270615980383,0
7,-0.004049284759934136,-2.792238770620566,-2.374661528406522,0
8,-0.06218228489331481,-2.7576134671251276,-2.3859660721934524,0
9,-0.01567588478661027,-2.774926118872847,-2.3520524408326606,0
10,-0.01567588478661027,-2.7316444895035485,-2.306834265684938,0
11,0.019203915293418132,-2.748957141251268,-2.374661528406522,0
12,-0.050555684866638674,-2.774926118872847,-2.4537933349150363,0
13,-0.01567588478661027,-2.748957141251268,-2.3859660721934524,0
14,-0.06218228489331481,-2.7576134671251276,-2.3859660721934524,0
15,-0.050555684866638674,-2.7316444895035485,-2.3859660721934524,0
16,-0.03892908483996254,-2.748957141251268,-2.3859660721934524,0
17,0.030830515320094266,-2.722988163629689,-2.329443353258799,0
18,-0.01567588478661027,-2.7576134671251276,-2.3520524408326606,0
19,-0.01567588478661027,-2.8008950964944255,-2.397270615980383,0
20,-0.027302484813286405,-2.783582444746706,-2.34074789704573,0
21,-0.07380888491999094,-2.748957141251268,-2.397270615980383,0
22,-0.004049284759934136,-2.818207748242145,-2.397270615980383,0
23,-0.10868868500001934,-2.7662697929989872,-2.397270615980383,0
24,-0.027302484813286405,-2.722988163629689,-2.374661528406522,0
25,-0.050555684866638674,-2.783582444746706,-2.3859660721934524,0
26,-0.06218228489331481,-2.722988163629689,-2.4764024224888974,0
27,0.019203915293418132,-2.7316444895035485,-2.34074789704573,0
28,-0.004049284759934136,-2.792238770620566,-2.397270615980383,0
29,0.019203915293418132,-2.70567551188197,-2.397270615980383,0
30,-0.06218228489331481,-2.740300815377408,-2.363356984619591,0
31,-0.03892908483996254,-2.7576134671251276,-2.4085751597673135,0
32,0.0424571153467704,-2.774926118872847,-2.4424887911281057,0
33,-0.01567588478661027,-2.7576134671251276,-2.397270615980383,0
34,-0.050555684866638674,-2.774926118872847,-2.4085751597673135,0
35,0.019203915293418132,-2.740300815377408,-2.374661528406522,0
36,-0.01567588478661027,-2.748957141251268,-2.4198797035542445,0
37,-0.07380888491999094,-2.740300815377408,-2.4085751597673135,0
38,-0.027302484813286405,-2.748957141251268,-2.374661528406522,0
39,-0.03892908483996254,-2.809551422368285,-2.4198797035542445,0
40,-0.07380888491999094,-2.7576134671251276,-2.3520524408326606,0
41,-0.06218228489331481,-2.774926118872847,-2.4198797035542445,0
42,-0.050555684866638674,-2.774926118872847,-2.363356984619591,0
43,-0.07380888491999094,-2.7662697929989872,-2.4198797035542445,0
44,0.007577315266741998,-2.8008950964944255,-2.3859660721934524,0
45,-0.027302484813286405,-2.722988163629689,-2.397270615980383,0
46,0.007577315266741998,-2.7576134671251276,-2.34074789704573,0
47,0.019203915293418132,-2.7316444895035485,-2.4198797035542445,0
48,0.007577315266741998,-2.7576134671251276,-2.329443353258799,0
