,x,y,z,label
0,-3.458960913525398,-2.4757571469695803,-4.764614742664345,0
1,-1.7269316568467432,-3.1526929854107064,-3.5406662693943063,0
2,-0.6684693333208989,-3.6415910909515197,-1.8820445065517304,0
3,-0.0718814782426956,-3.0524061945305396,-5.450940989357825,0
4,-1.072609493212585,-3.716806184111645,-4.032533412857967,0
5,0.5247063768355076,-4.030202405612166,-3.2775745414951394,0
6,-0.514511177171685,-3.9173797658719787,-3.5978601232854297,0
7,-1.4190153445483158,-4.656994848613209,-3.117431750599994,0
8,-2.9393521365218014,-4.055274103332208,-3.4949111862814077,0
9,-0.14886055631730247,-6.399477840156107,-5.039145241341737,0
10,-1.0533647236939332,-5.584647664254752,-4.524400556321627,0
11,-0.6492245638022471,-5.572111815394732,-4.295625140757134,0
12,-0.2835739429478645,-4.168096743072396,-4.341380223870033,0
13,-0.6107350247649437,-3.967523161312062,-3.2775745414951394,0
14,-0.37979779054112306,-3.3281948694509986,-3.1631868337128926,0
15,-0.37979779054112306,-4.519100511152979,-3.632176435620104,0
16,0.42848252924224906,-3.7794854284117494,-4.28418636997891,0
17,0.21679006453708016,-2.9771911013704146,-4.341380223870033,0
18,-0.16810532583595417,-2.9646552525103935,-3.3347683953862624,0
19,-0.12961578679865074,-3.441017509191186,-3.860951851184597,0
20,-0.09112624776134731,-3.4786250557712486,-3.7694416849587995,0
21,-0.8224274894701126,-3.1276212876906646,-3.42627856161206,0
22,0.3899929902049456,-3.4284816603311654,-4.226992516087786,0
23,-0.49526640765303337,-3.79202127727177,-4.410012848539381,0
24,-0.4375320990970782,-3.20283638085079,-4.181237432974887,0
25,-1.9771136605892157,-1.974323192568746,-4.375696536204707,0
26,0.6786645329847214,-3.5914476955114365,-3.8723906219628215,0
27,-0.22583963439190932,-4.255847685092542,-2.5454932116887607,0
28,-0.26432917342921275,-3.0524061945305396,-4.181237432974887,0
29,2.9687921057042757,-2.1999684720491213,-4.684543347216772,0
30,1.5831687003613522,-2.7139382753099763,-4.764614742664345,0
31,1.1020494623950592,-2.525900542409664,-4.558716868656301,0
32,0.4092377597235973,-3.090013741110602,-3.5864213525072053,0
33,0.4092377597235973,-3.441017509191186,-4.101166037527315,0
34,0.6594197634660697,-2.876904310490248,-3.9410232466321697,0
35,0.5247063768355076,-3.0649420433905603,-4.2155537453095615,0
36,2.7763444105177584,-1.0968137723672862,-3.3690847077209365,0
37,-0.11037101727999903,-2.7264741241699975,-3.3576459369427116,0
38,2.3914490201447243,-3.9173797658719787,-3.8380743096281478,0
39,-1.8424002739586536,-1.7110703665083082,-2.9916052720395228,0
40,1.2752523880629245,0.8963861963760297,-3.632176435620104,0
41,0.6979093025033731,-0.946383586047036,-3.929584475853945,0
42,0.5439511463541593,-1.29738735412762,-3.5635438109507556,0
43,0.3899929902049456,-0.7458100042867023,-3.6436152063983283,0
44,0.2552796035743836,-1.4102099938678077,-3.014482813595972,0
45,-0.09112624776134731,-1.3726024472877452,-2.945850188926624,0
46,-0.9571408761006746,-1.6233194244881621,-3.7122478310676765,0
47,-1.0533647236939332,-2.651259031009872,-3.346207166164487,0
48,-1.5729735006975296,-2.5509722401297052,-3.3004520830515887,0
49,-1.265057188399102,-3.278051474010915,-3.42627856161206,0
50,-1.9386241215519122,-2.4757571469695803,-4.1583598914184385,0
51,-0.3028187124665162,-0.18169680558576384,-3.323329624608038,0
52,-0.514511177171685,-0.2443760498858681,-3.723686601845901,0
53,-1.880889812995957,-0.6580590622665563,-2.8429012519226022,0
54,-2.5352119766301153,-0.8210250974468274,-3.186064375269342,0
55,-3.0740655231523633,-1.4227458427278286,-3.3919622492773858,0
56,-4.440444158976636,-3.4034099626111236,-3.5864213525072053,0
57,-3.247268448820229,-4.393742022552771,0.051107754968237516,0
58,-7.4041386648489995,-3.002262799090456,-1.5045650708703167,0
59,-4.575157545607198,-2.5635080889897264,-3.517788727837857,0
60,-2.843128288928543,-4.431349569132833,-5.862736737373913,0
61,-5.672109408170345,-3.4034099626111236,-3.3805234784991613,0
62,-2.4004985899995535,-0.1942326544457847,-3.552105040172531,0
63,-1.13034380176854,-2.9145118570703104,-2.8543400227008267,0
64,-5.114011092129445,-2.2877194140692674,-3.4034010200556106,0
65,-4.902318627424276,-3.629055242091499,-2.785707398031479,0
66,-4.440444158976636,-3.892308068151937,-2.808584939587928,0
67,-4.421199389457984,-3.1276212876906646,-3.3919622492773858,0
68,-4.517423237051243,-2.6136514844298095,-3.723686601845901,0
69,-5.094766322610794,-2.676330728729914,-3.5063499570596326,0
70,-5.229479709241356,-2.651259031009872,-3.998217100523293,0
71,-4.979297705498883,-3.2404439274308525,-2.671319690249232,0
72,-2.92010736700315,-3.378338264891082,-3.1288705213782184,0
73,-2.208050894813036,-4.468957115712896,-2.2137688591202456,0
74,4.662331823345626,3.54145030584043,-6.388920193172248,0
75,-1.6499525787721363,-4.594315604313104,-4.444329160874055,0
76,-1.8616450434773053,-1.8865722505486,-2.5226156701323115,0
77,1.4869448527680935,0.5453824282954457,-2.2938402545678183,0
78,0.3899929902049456,-3.7293420329716658,-2.8314624811443774,0
79,-1.2458124188804502,-3.9299156147319994,-2.339595337680717,0
80,0.1398109864624733,-4.4564212668528755,-1.6647078617654618,0
81,1.3522314661375314,-3.2279080785708314,-3.7465641434023502,0
82,0.3322586816489905,-2.1122175300289756,-2.4196667331282895,0
83,1.3329866966188797,-5.070677860993897,-4.730298430329671,0
84,1.2944971575815762,-2.7139382753099763,-5.485257301692499,0
85,1.8525954736224761,-0.7207383065666606,-4.45576793165228,0
86,6.240402923875068,-6.261583502695879,-5.9084918204868115,0
87,-1.8616450434773053,-5.095749558713939,-4.08972726674909,0
88,-0.26432917342921275,-4.644458999753188,-5.176410490680433,0
89,-0.4182873295784265,-4.744745790633355,-4.798931054999019,0
90,-5.017787244536187,-4.2307759873725,-9.83199019741787,0
91,9.608237589639119,-3.5914476955114365,-5.11921663678931,0
92,3.0265264142602306,-12.065681524885534,-8.905449764381673,0
93,4.065743968267424,-15.111892797870603,14.612662955648233,0
94,0.9288465367271936,-11.915251338565284,-4.009655871301518,0
95,2.4106937896633758,-6.951055189997025,-3.208941916825791,0
96,-10.233119784090801,-7.8160287613384645,-7.098123981422177,0
97,6.875480317990574,-8.981862705320404,-1.5160038416485413,0
98,7.664515868255295,-6.662730666216546,-0.18910643137448038,0
99,0.06283190838786643,-7.051341980877193,-0.5208307839429956,0
100,3.3921770351146137,-5.39660993135444,-5.26792065690623,0
101,5.566835990722257,-7.214308016057464,-3.2432582291604652,0
102,-0.14886055631730247,-6.7254099105166505,-2.945850188926624,0
103,7.856963563441812,-8.292391018019257,-2.5912482948016593,0
104,0.024342369350562994,-7.427417446677818,-2.8657787934790515,0
105,1.044315153839104,-7.477560842117901,-2.4539830454629636,0
106,2.5069176372566346,-7.176700469477401,-3.6092988940636546,0
107,1.9103297821784313,-6.675266515076567,-2.6941972318056813,0
108,1.8333507041038244,-6.261583502695879,-3.6092988940636546,0
109,3.4306665741519167,-5.872972188035232,-3.895268163519271,0
110,2.1220222468836,-4.807425034933459,-3.1631868337128926,0
111,1.3329866966188797,-4.932783523533668,-2.8657787934790515,0
112,-0.20659486487325762,-4.305991080532625,-3.003044042817747,0
113,2.3144699420701174,-5.183500500734085,-4.238431286866011,0
114,1.6793925479546106,-5.409145780214461,-4.204114974531337,0
115,1.8910850126597796,-5.5470401176746895,-3.7008090602894517,0
116,0.5824406853914628,-5.710006152854961,-2.945850188926624,0
117,1.9103297821784313,-6.198904258395774,-3.517788727837857,0
118,2.064287938327645,-5.872972188035232,-4.043972183636192,0
119,1.313741927100228,-5.672398606274898,-4.0668497251926405,0
120,0.5247063768355076,-5.923115583475315,-3.6436152063983283,0
121,3.2767084180027033,-5.559575966534711,-4.226992516087786,0
122,1.9488193212157348,-5.020534465553814,-4.055410954414416,0
123,1.6793925479546106,-4.945319372393689,-3.6092988940636546,0
124,1.1405390014323626,-4.318526929392646,-2.7513910856968047,0
125,1.2752523880629245,-5.684934455134919,-3.0716766674870954,0
126,1.7563716260292175,-4.556708057733042,-3.1403092921564433,0
127,1.4292105442121383,-5.434217477934502,-4.192676203753112,0
128,2.275980403032814,-6.0234023743554825,-4.730298430329671,0
129,2.6801205629245,-5.98579482777542,-4.524400556321627,0
130,2.352959481107421,-5.534504268814669,-3.655053977176553,0
131,2.0065536297716897,-5.484360873374586,-2.8543400227008267,0
132,1.3329866966188797,-4.932783523533668,-2.270962713011369,0
133,1.1405390014323626,-6.073545769795565,-2.511176899354087,0
134,1.2175180795069693,-6.211440107255795,-2.7513910856968047,0
135,1.121294231913711,-5.145892954154022,-3.6092988940636546,0
136,0.5247063768355076,-3.3908741137511025,-6.423236505506921,0
137,0.7941331500966317,-3.967523161312062,-6.194461089942428,0
138,1.7371268565105658,-4.506564662292959,-6.160144777607754,0
139,2.4491833287006792,-4.95785522125371,-4.524400556321627,0
140,2.4491833287006792,-6.625123119636483,-1.7562180279912591,0
141,2.2182460944768585,-8.655930634959862,0.5887299815447966,0
142,1.9103297821784313,-8.46789290205955,1.0348420418955584,0
143,2.468428098219331,-9.119757042780634,1.5839030392503424,0
144,1.9680640907343865,-6.712874061656629,-0.2806165976002777,0
145,1.7371268565105658,-5.634791059694836,-1.6075140078743386,0
146,2.3722042506260723,-5.797757094875107,-3.6436152063983283,0
147,1.5446791613240487,-5.1584288030140435,-3.3690847077209365,0
148,0.1398109864624733,-4.318526929392646,-3.4377173323902843,0
149,-0.26432917342921275,-4.794889186073439,-4.009655871301518,0
150,0.3899929902049456,-5.145892954154022,-5.302236969240904,0
151,0.06283190838786643,-5.145892954154022,-5.485257301692499,0
152,-0.5530007162089885,-4.807425034933459,-5.256481886128006,0
153,-1.0341199541752815,-4.6820665463332505,-5.004828929007063,0
154,-1.0918542627312366,-4.656994848613209,-5.039145241341737,0
155,-1.6307078092534846,-5.10828540757396,-6.228777402277102,0
156,0.31301391213033875,-4.6820665463332505,-6.331726339281124,0
157,-0.8801617980260678,-3.8421646727118532,-5.519573614027173,0
158,-1.3612810359923606,-4.030202405612166,-5.473818530914274,0
159,-0.2835739429478645,-5.10828540757396,-6.480430359398045,0
160,-1.669197348290788,-4.519100511152979,-5.325114510797354,0
161,0.31301391213033875,-3.1276212876906646,-4.101166037527315,0
162,-2.2272956643316877,-4.042738254472187,-5.11921663678931,0
163,-1.188078110324495,-4.042738254472187,-6.068634611381957,0
164,-0.37979779054112306,-3.7544137306917076,-7.086685210643952,0
165,-0.49526640765303337,-4.6068514531731255,-5.691155175700543,0
166,-0.05263670872404388,-3.79202127727177,-5.633961321809419,0
167,-1.2073228798431468,-4.870104279233564,-5.542451155583622,0
168,-0.014147169686740442,-5.659862757414877,-5.450940989357825,0
169,1.44845531373079,-5.208572198454126,-7.201072918426198,0
170,0.6594197634660697,-4.6068514531731255,-2.6941972318056813,0
171,0.5824406853914628,-4.6068514531731255,-2.682758461027457,0
172,0.5824406853914628,-4.656994848613209,-2.671319690249232,0
173,0.5439511463541593,-4.707138244053293,-2.671319690249232,0
174,0.563195915872811,-4.732209941773334,-2.6941972318056813,0
175,0.563195915872811,-4.7572816394933755,-2.7513910856968047,0
176,0.6209302244287662,-5.183500500734085,-4.146921120640213,0
177,1.5831687003613522,-5.359002384774377,-3.2432582291604652,0
178,1.4869448527680935,-4.769817488353397,-2.168013776007347,0
179,1.9680640907343865,-4.030202405612166,-1.9277995896646292,0
180,2.4876728677379827,-4.794889186073439,-2.877217564257276,0
181,3.488400882707872,-4.155560894212375,-2.1222586928944485,0
182,2.5646519458125896,-5.196036349594106,-3.723686601845901,0
183,3.969520120674165,-5.133357105294001,-3.6779315187330024,0
184,3.6808485778943894,-4.845032581513522,-4.398574077761156,0
185,1.6986373174732623,-5.6222552108348145,-5.428063447801375,0
186,2.1027774773649486,-3.441017509191186,-4.135482349861989,0
187,2.1605117859209035,-4.2934552316726045,-2.5569319824669856,0
188,2.0257983992903417,-4.66953069747323,-4.833247367333693,0
189,1.6409030089173071,-5.484360873374586,-5.062022782898187,0
190,3.719338116931693,-3.4284816603311654,-4.810369825777244,0
191,2.5069176372566346,-3.7794854284117494,-2.980166501261298,0
192,2.9880368752229276,-4.243311836232521,-3.895268163519271,0
193,2.468428098219331,-3.8296288238518326,-3.7008090602894517,0
194,0.7941331500966317,-3.954987312452041,-2.099381151337999,0
195,1.2560076185442728,-4.2934552316726045,-2.8314624811443774,0
196,1.3329866966188797,-3.4911609046312697,-3.186064375269342,0
197,3.1227502618534895,-3.9299156147319994,-3.2661357707169145,0
198,4.142723046342031,-2.4632212981095596,-4.181237432974887,0
199,1.9873088602530382,-2.087145832308934,-2.2137688591202456,0
200,2.468428098219331,-2.6136514844298095,-3.3690847077209365,0
201,2.4876728677379827,-2.1999684720491213,-3.1746256044911174,0
202,2.1027774773649486,-2.2125043209091424,-2.259523942233144,0
203,2.603141484849893,-2.7264741241699975,-3.9410232466321697,0
204,2.737854871480455,-0.9213118883269943,-1.8820445065517304,0
205,2.199001324958207,-2.0244665880088295,-2.270962713011369,0
206,3.6808485778943894,-1.2347081098275157,-1.8134118818823823,0
207,2.0835327078462966,-0.4574854805062226,-2.2137688591202456,0
208,0.9480913062458454,-0.13155341014568042,-2.6598809194710076,0
209,1.8525954736224761,0.43255978855525806,-1.8362894234388318,0
210,2.7186101019618034,-0.9087760394669734,-1.687585403321911,0
211,1.1405390014323626,-0.6705949111265772,-2.705636002583906,0
212,1.3329866966188797,-0.34466284076603493,-1.7562180279912591,0
213,1.6793925479546106,-0.5452364225263686,-1.2071570306364754,0
214,2.526162406775286,-0.9589194349070569,-0.8296775949550614,0
215,2.7763444105177584,-1.1344213189473489,-1.9735546727775277,0
216,2.1220222468836,-0.8837043417469317,-0.9783816150719821,0
217,2.4106937896633758,-0.9087760394669734,-1.3101059676404974,0
218,3.8348067340436027,-1.7862854596684332,-0.0975962651486831,0
219,7.760739715848553,-2.488292995829601,0.44002596142787603,0
220,1.2175180795069693,0.18184281135484096,-1.8706057357735058,0
221,5.624570299278212,-0.9087760394669734,-1.115646864410678,0
222,3.35368749607731,-1.723606215368329,-0.6009021793905682,0
223,6.798501239915967,-0.946383586047036,-0.13191257748335708,0
224,2.1797565554395555,-1.8489647039685375,-0.4636369300518723,0
225,2.949547336185624,-1.121885470087328,-1.5617589247614398,0
226,4.854779518532144,0.3573446953951329,-2.0078709851122016,0
227,3.7578276559689963,-0.06887416584557614,-1.6647078617654618,0
228,5.701549377352819,-2.17489677432908,-1.9049220481081797,0
229,5.586080760240909,-2.7014024264499557,-0.9097489904026341,0
230,6.760011700878664,-1.9116439482686418,-3.117431750599994,0
231,4.739310901420233,-3.441017509191186,-2.362472879237166,0
232,3.007281644741579,-2.7766175196100806,-2.9687277304830735,0
233,-0.49526640765303337,-2.4256137515294967,-2.1222586928944485,0
234,0.8326226891339351,-3.3407307183110193,-4.844686138111918,0
235,-0.591490255246292,-2.588579786709768,-3.1288705213782184,0
236,1.5639239308427004,-2.651259031009872,-3.860951851184597,0
237,2.6223862543685446,-2.8267609150501642,-3.5635438109507556,0
238,3.565379960782479,-4.406277871412792,-3.1631868337128926,0
239,1.3907210051748349,-2.0996816811689545,-2.602687065579884,0
240,1.5446791613240487,-2.312791111789309,-3.3805234784991613,0
241,0.6979093025033731,-2.76408167075006,-3.552105040172531,0
242,0.1398109864624733,-2.9771911013704146,-3.529227498616082,0
243,0.293769142611687,-2.1372892277490174,-4.478645473208728,0
244,-1.2073228798431468,-2.601115635569789,-4.856124908890143,0
245,0.1398109864624733,-2.4632212981095596,-4.558716868656301,0
246,-0.1873500953546059,-2.2877194140692674,-3.4720336447249585,0
247,-0.14886055631730247,-2.76408167075006,-4.764614742664345,0
248,0.12056621694382158,-2.500828844689622,-4.2727475992006845,0
249,0.5824406853914628,-3.2279080785708314,-4.547278097878077,0
250,1.6216582393986554,-3.0774778922505814,-3.3690847077209365,0
251,2.2182460944768585,-4.895175976953605,-3.5406662693943063,0
252,1.44845531373079,-3.629055242091499,-3.0602378967088706,0
253,0.8903569976898903,-3.9173797658719787,-4.43289039009583,0
254,1.5061896222867452,-3.5663759977913947,-4.043972183636192,0
255,-0.32206348198516793,-3.1526929854107064,-3.9867783297450683,0
256,-0.5337559466903368,-4.180632591932417,-4.055410954414416,0
257,2.0835327078462966,-5.0832137098539185,-2.8314624811443774,0
258,1.7756163955478692,-3.7669495795517283,-3.003044042817747,0
259,1.7756163955478692,-3.679198637531582,-4.28418636997891,0
260,0.7941331500966317,-3.541304300071353,-3.6893702895112273,0
261,0.5824406853914628,-4.143025045352354,-3.1403092921564433,0
262,2.256735633514162,-3.453553358051207,-3.632176435620104,0
263,2.2952251725514654,-4.882640128093584,-4.6616658056603235,0
264,0.6594197634660697,-3.8547005215718744,-3.0259215843741964,0
265,1.9873088602530382,-5.534504268814669,-2.980166501261298,0
266,0.2360348340557319,-3.679198637531582,-2.7971461688097032,0
267,0.005097599831911276,-2.952119403650373,-3.9181457050757205,0
268,-2.3042747424062946,-1.4352816915878492,-2.8429012519226022,0
269,-0.4375320990970782,-2.927047705930331,-4.295625140757134,0
270,3.2767084180027033,-2.4757571469695803,-4.615910722547425,0
271,-1.0533647236939332,-0.2819835964659307,-1.424493675422744,0
272,11.147819151131255,-5.070677860993897,-7.109562752200401,0
273,5.027982444200009,-3.4034099626111236,-3.014482813595972,0
274,4.604597514789671,-2.9019760082102892,-3.003044042817747,0
275,4.4121498196031546,-3.190300531990769,-2.9687277304830735,0
276,1.8525954736224761,-3.3281948694509986,-4.43289039009583,0
277,0.9480913062458454,-3.441017509191186,-3.758002914180575,0
278,2.737854871480455,-2.32532696064933,-2.7628298564750295,0
279,2.256735633514162,-5.634791059694836,-5.656838863365869,0
280,1.4099657746934866,-1.4478175404478701,-4.94763507511594,0
281,-2.034847969145171,-3.1025495899706232,-7.612868666442286,0
282,-4.401954619939332,-1.5230326336079953,-0.337810451491401,0
283,1.0828046928764075,-2.2626477163492256,-3.414839790833835,0
284,1.8718402431411278,-1.3600665984277243,-0.6352184917252423,0
285,1.3522314661375314,-3.441017509191186,-3.632176435620104,0
286,1.2175180795069693,-3.466089206911228,-3.0945542090435447,0
287,0.9288465367271936,-3.7293420329716658,-4.101166037527315,0
288,1.6601477784359588,-4.017666556752145,-4.307063911535359,0
289,-0.3990425600597748,-2.3503986583693717,-3.5864213525072053,0
290,4.181212585379334,-2.500828844689622,-3.8838293927410463,0
291,5.913241842057988,-3.453553358051207,-4.009655871301518,0
292,0.10132144742516987,-3.79202127727177,-3.7008090602894517,0
293,2.141267016402252,-5.384074082494418,-4.2155537453095615,0
294,3.4499113436705686,-4.381206173692751,-5.748349029591666,0
295,0.505461607316856,-3.8296288238518326,-3.7465641434023502,0
296,-2.2272956643316877,-2.8643684616302267,-3.003044042817747,0
297,0.159055755981125,-3.1276212876906646,-4.318502682313584,0
298,-0.47602163813438164,-3.0774778922505814,-4.581594410212751,0
299,-0.0718814782426956,-3.365802416031061,-4.570155639434526,0
300,1.1405390014323626,-4.168096743072396,-4.410012848539381,0
301,-0.20659486487325762,-3.6415910909515197,-4.043972183636192,0
302,-0.6684693333208989,-2.9395835547903517,-3.6893702895112273,0
303,-1.6884421178094398,-6.2741193515559,-3.1631868337128926,0
304,3.1997293399280964,-5.6222552108348145,-4.0668497251926405,0
305,2.4106937896633758,-4.845032581513522,-3.8723906219628215,0
306,2.8918130276296687,-3.8421646727118532,-3.792319226515249,0
307,2.6416310238871965,-3.365802416031061,-3.105992979821769,0
308,2.930302566666972,-3.5789118466514154,-3.9181457050757205,0
309,1.121294231913711,-5.333930687054335,-6.183022319164204,0
310,0.2360348340557319,-3.2905873228709357,-4.970512616672389,0
311,1.3329866966188797,-3.704270335251624,-3.449156103168509,0
312,0.6786645329847214,-5.221108047314147,-3.449156103168509,0
313,-0.36055302102247133,-3.453553358051207,-4.410012848539381,0
314,1.236762849025621,-4.356134475972708,-3.792319226515249,0
315,1.8718402431411278,-3.980059010172083,-3.5978601232854297,0
316,2.2182460944768585,-3.79202127727177,-4.226992516087786,0
317,-0.3990425600597748,-4.130489196492333,-4.490084243986954,0
318,-1.5729735006975296,-5.434217477934502,-4.638788264103874,0
319,0.8326226891339351,-4.381206173692751,-5.256481886128006,0
320,1.8718402431411278,-4.08034580105225,-3.8838293927410463,0
321,2.064287938327645,-2.952119403650373,-2.888656335035501,0
322,-0.37979779054112306,-2.438149600389518,-4.055410954414416,0
323,-0.6684693333208989,-3.378338264891082,-3.758002914180575,0
324,-0.6684693333208989,-2.6387231821498514,-3.620737664841879,0
325,-1.7654211958840467,-2.8016892173301224,-3.9867783297450683,0
326,-0.7839379504328091,-3.2153722297108107,-3.208941916825791,0
327,0.9288465367271936,-3.603983544371457,-2.9344114181483993,0
328,1.0250703843204523,-3.7293420329716658,-3.323329624608038,0
329,-0.11037101727999903,-3.002262799090456,-3.5864213525072053,0
330,-2.265785203368991,-1.9241797971286627,-4.341380223870033,0
331,-1.4575048835856192,-2.9771911013704146,-6.9151036489705815,0
332,-0.014147169686740442,-2.3503986583693717,-3.7122478310676765,0
333,0.159055755981125,-1.4102099938678077,-4.501523014765178,0
334,0.19754529501842844,-2.851832612770206,-3.952462017410394,0
335,1.717882086991914,-3.7418778818316865,-3.6436152063983283,0
336,2.4106937896633758,-3.603983544371457,-3.0716766674870954,0
337,1.6793925479546106,-3.090013741110602,-3.952462017410394,0
338,-10.348588401202713,4.456567272621952,-8.242001059244643,0
339,-0.014147169686740442,-2.388006204949434,-2.2824014837895934,0
340,-0.860917028507416,-2.839296763910185,-3.2775745414951394,0
341,-0.8801617980260678,-2.8142250661901436,-3.3347683953862624,0
342,-0.12961578679865074,-1.8865722505486,-3.3690847077209365,0
343,-0.014147169686740442,-2.5133646935496428,-3.9753395589668434,0
344,-1.4382601140669675,-3.1777646831307482,-4.2155537453095615,0
345,-0.24508440391056105,-2.4256137515294967,-4.169798662196663,0
346,-0.20659486487325762,-3.7293420329716658,-3.346207166164487,0
347,-0.6684693333208989,-2.32532696064933,-4.078288495970866,0
